5;226.59;0.06;1.58;1160134.54
10;205.49;0.05;0.96;2104243.73
15;141.57;0.04;0.40;2174442.59
20;97.79;0.05;0.50;2002824.86
25;81.25;0.04;0.07;2080121.37
30;64.79;0.04;0.13;1990365.69
35;57.79;0.03;0.11;2071083.23
40;45.69;0.04;0.04;1871366.86
