5;225.97;0.07;1.21;1156975.73
10;202.79;0.05;0.48;2076586.22
15;139.34;0.04;0.25;2140236.17
20;97.70;0.04;0.27;2000888.02
25;74.29;0.04;0.31;1901812.87
30;63.90;0.04;0.06;1963024.18
35;52.02;0.04;0.08;1864529.32
40;45.38;0.04;0.06;1858866.63
