5;264.07;0.03;0.06;1352050.41
10;264.07;0.50;32.75;2704100.81
15;264.07;0.53;42.47;4056151.22
20;264.07;0.45;46.15;5408201.62
25;264.07;0.29;47.44;6760252.03
30;264.07;0.26;49.28;8112302.43
35;264.07;0.22;50.15;9464352.84
40;264.07;0.42;51.28;10816403.24
