5;264.07;0.02;0.01;1352050.41
10;264.07;0.51;33.81;2704100.81
15;264.07;0.53;42.68;4056151.22
20;264.07;0.47;46.48;5408201.62
25;264.07;0.48;48.31;6760252.03
30;264.07;0.53;49.79;8112302.43
35;264.07;0.43;50.85;9464352.84
40;264.07;0.52;51.14;10816403.24
