5;216.72;0.07;0.19;1109612.28
10;207.48;0.04;0.57;2124600.36
15;127.46;0.06;0.44;1957757.20
20;101.74;0.04;0.16;2083732.31
25;80.35;0.04;0.23;2056933.58
30;64.91;0.04;0.13;1994000.94
35;54.65;0.04;0.12;1958776.24
40;47.14;0.03;0.04;1930977.93
