5;264.07;0.02;0.02;1352050.41
10;264.07;0.50;31.44;2704100.81
15;264.07;0.45;41.44;4056151.22
20;264.07;0.48;46.05;5408201.62
25;264.07;0.36;47.97;6760252.03
30;264.07;0.34;49.47;8112302.43
35;264.07;0.35;50.57;9464352.84
40;264.07;0.35;51.41;10816403.24
