5;50.33;224.35;0.08;53
10;52.20;199.53;0.04;33
15;58.69;95.84;0.04;27
20;58.14;31.06;0.02;0
25;58.05;15.22;0.04;0
30;55.32;28.02;0.02;0
35;62.48;47.61;0.03;0
40;63.66;83.46;0.08;10
