5;52.43;221.71;0.10;62
10;67.94;190.10;0.05;36
15;66.60;113.16;0.04;9
20;68.59;144.91;0.05;21
25;67.88;77.32;0.04;11
30;69.31;36.20;0.03;0
35;61.55;176.60;0.10;28
40;63.66;50.43;0.04;0
