5;225.11;0.09;1.09;1152537.71
10;202.91;0.05;0.44;2077838.68
15;140.88;0.04;0.20;2163979.31
20;101.54;0.04;0.33;2079470.19
25;76.99;0.04;0.24;1971066.19
30;65.57;0.04;0.08;2014281.49
35;56.45;0.04;0.08;2023255.78
40;47.70;0.03;0.11;1953842.22
