5;264.07;0.02;0.03;1352050.41
10;264.07;0.50;32.69;2704100.81
15;264.07;0.53;42.76;4056151.22
20;264.07;0.51;46.23;5408201.62
25;264.07;0.41;48.26;6760252.03
30;264.07;0.52;49.65;8112302.43
35;264.07;0.33;50.56;9464352.84
40;264.07;0.27;51.22;10816403.24
