5;221.21;0.04;0.40;1132609.37
10;198.14;0.05;0.68;2028930.36
15;129.30;0.04;0.33;1986016.85
20;96.67;0.04;0.16;1979790.41
25;74.02;0.04;0.18;1894939.66
30;63.32;0.04;0.08;1945136.89
35;54.25;0.04;0.12;1944229.62
40;46.44;0.04;0.09;1902261.08
