5;7.07;264.07;0.01;0
10;17.12;264.07;0.48;1079
15;4.24;264.07;0.49;1431
20;25.96;264.07;0.50;2225
25;7.07;264.07;0.00;3366
30;8.06;264.07;0.50;2026
35;8.06;264.07;0.51;2364
40;11.66;264.07;0.00;3366
