5;264.07;0.03;0.08;1352050.41
10;264.07;0.50;31.68;2704100.81
15;264.07;0.45;41.83;4056151.22
20;264.07;0.39;45.96;5408201.62
25;264.07;0.41;48.17;6760252.03
30;264.07;0.49;49.77;8112302.43
35;264.07;0.35;50.48;9464352.84
40;264.07;0.34;51.42;10816403.24
