5;12.04;220.90;0.05;0
10;14.42;226.67;0.07;58
15;6.71;207.89;0.05;2
20;2.24;70.46;0.03;0
25;12.04;54.75;0.06;11
30;11.05;18.20;0.02;0
35;18.87;92.67;0.04;1
40;9.90;35.80;0.02;0
