5;226.12;0.08;1.28;1157721.07
10;204.40;0.04;0.35;2093015.75
15;143.05;0.04;0.32;2197181.03
20;98.94;0.04;0.19;2026345.22
25;77.26;0.04;0.26;1977766.95
30;66.12;0.03;0.11;2031072.34
35;52.72;0.04;0.09;1889590.85
40;48.57;0.04;0.04;1989616.99
