5;222.16;0.08;0.56;1137441.80
10;207.78;0.04;0.56;2127697.72
15;128.27;0.05;0.25;1970192.08
20;99.93;0.04;0.17;2046610.38
25;80.05;0.04;0.17;2049373.10
30;65.59;0.04;0.09;2014879.23
35;53.21;0.04;0.06;1907085.14
40;46.57;0.04;0.11;1907535.37
