5;264.07;0.03;0.20;1352050.41
10;264.07;0.51;33.39;2704100.81
15;264.07;0.49;43.60;4056151.22
20;264.07;0.56;45.95;5408201.62
25;264.07;0.30;47.65;6760252.03
30;264.07;0.36;49.56;8112302.43
35;264.07;0.52;50.75;9464352.84
40;264.07;0.53;51.50;10816403.24
