5;220.03;0.06;0.42;1126545.53
10;200.69;0.05;0.44;2055033.03
15;136.67;0.04;0.24;2099288.84
20;98.74;0.04;0.23;2022122.96
25;75.64;0.04;0.10;1936476.45
30;57.32;0.04;0.07;1760829.47
35;51.72;0.05;0.08;1853545.48
40;46.21;0.04;0.08;1892559.36
