5;264.07;0.02;0.02;1352050.41
10;264.07;0.50;31.35;2704100.81
15;264.07;0.53;42.50;4056151.22
20;264.07;0.45;46.04;5408201.62
25;264.07;0.49;48.51;6760252.03
30;264.07;0.45;49.80;8112302.43
35;264.07;0.24;50.45;9464352.84
40;264.07;0.30;51.39;10816403.24
