5;29.43;219.04;0.11;0
10;13.15;222.37;0.07;99
15;21.95;83.65;0.07;12
20;3.61;208.39;0.07;61
25;9.85;19.25;0.02;0
30;8.06;27.93;0.02;0
35;2.00;11.65;0.01;0
40;10.05;61.32;0.03;0
