5;31.62;264.07;0.02;0
10;14.32;264.07;0.48;1219
15;14.04;264.07;0.50;1756
20;10.77;264.07;0.49;1905
25;14.87;264.07;0.51;2333
30;13.60;264.07;0.51;2331
35;15.03;264.07;0.50;2114
40;14.21;264.07;0.50;2217
