5;38.47;264.07;0.02;2
10;7.07;264.07;0.47;815
15;14.00;264.07;0.49;1760
20;19.85;264.07;0.50;2347
25;8.49;264.07;0.50;2063
30;7.00;264.07;0.50;2216
35;6.32;264.07;0.51;2327
40;5.66;264.07;0.49;1815
