5;221.25;0.07;0.76;1132797.73
10;194.68;0.05;0.34;1993481.85
15;130.20;0.05;0.21;1999916.83
20;101.32;0.04;0.13;2075089.06
25;73.79;0.05;0.32;1888962.11
30;64.63;0.04;0.08;1985493.41
35;54.26;0.04;0.08;1944771.98
40;45.44;0.04;0.04;1861276.02
