5;49.20;264.07;0.03;4
10;63.70;264.07;0.54;2592
15;62.48;264.07;0.56;2873
20;53.85;264.07;0.72;3202
25;63.41;264.07;0.69;3148
30;64.35;264.07;0.63;3127
35;62.37;264.07;0.00;3366
40;65.12;264.07;0.82;3244
