5;17.03;222.00;0.06;16
10;17.46;212.84;0.03;23
15;9.22;168.79;0.05;7
20;6.32;50.92;0.02;0
25;7.28;18.56;0.03;0
30;1.00;39.91;0.02;0
35;15.81;35.06;0.02;0
40;2.00;9.14;0.02;0
