5;264.07;0.04;206.60
10;264.07;0.50;1924.30
15;264.07;0.45;2521.20
20;264.07;0.42;2777.50
25;264.07;0.50;2891.96
30;264.07;0.39;2982.93
35;264.07;0.54;3033.29
40;264.07;0.45;3082.50
