5;10.77;220.92;0.05;19
10;18.25;213.63;0.04;10
15;5.10;171.41;0.03;7
20;9.06;116.91;0.09;16
25;8.60;83.15;0.08;22
30;15.03;16.75;0.02;0
35;8.06;8.29;0.02;0
40;13.04;28.46;0.02;0
