5;264.07;0.02;0.03;1352050.41
10;264.07;0.51;34.21;2704100.81
15;264.07;0.53;41.60;4056151.22
20;264.07;0.50;45.73;5408201.62
25;264.07;0.54;48.54;6760252.03
30;264.07;0.45;49.44;8112302.43
35;264.07;0.63;51.05;9464352.84
40;264.07;0.43;51.42;10816403.24
