5;46.84;264.07;0.05;0
10;59.20;264.07;0.53;2527
15;60.80;264.07;0.54;2657
20;62.94;264.07;0.61;3026
25;54.12;264.07;0.59;2925
30;64.54;264.07;0.63;3093
35;62.23;264.07;0.60;3035
40;61.72;264.07;0.79;3249
