5;264.21;0.03;4.60
10;264.21;0.49;397.60
15;264.21;0.52;540.07
20;264.21;0.48;596.90
25;264.21;0.42;619.68
30;264.21;0.59;645.67
35;264.21;0.32;651.89
40;264.21;0.39;665.95
