5;224.91;0.11;52.40
10;171.84;0.06;11.40
15;116.21;0.06;1.80
20;80.64;0.06;2.95
25;60.89;0.06;2.04
30;46.16;0.06;1.03
35;39.76;0.07;0.80
40;36.96;0.04;1.82
