5;220.11;0.13;0.00
10;176.36;0.07;5.10
15;106.70;0.05;9.60
20;64.11;0.07;2.50
25;59.51;0.05;0.64
30;46.47;0.05;0.40
35;36.25;0.06;0.74
40;33.17;0.06;0.85
