5;27.20;210.18;0.03;0
10;5.00;200.50;0.11;0
15;16.49;127.55;0.08;0
20;4.47;83.91;0.03;0
25;16.03;8.32;0.04;0
30;1.00;20.92;0.02;0
35;6.40;4.75;0.04;0
40;6.08;16.90;0.03;0
