5;226.93;0.11;58.20
10;166.50;0.07;16.30
15;91.03;0.08;11.27
20;75.95;0.07;1.95
25;55.75;0.06;1.60
30;45.72;0.07;3.53
35;37.84;0.06;0.80
40;30.80;0.05;0.33
