5;50.29;221.99;0.09;20
10;58.52;144.60;0.03;6
15;58.14;139.17;0.03;24
20;66.53;54.64;0.07;2
25;65.05;118.01;0.09;4
30;57.63;5.07;0.04;0
35;59.67;3.87;0.06;0
40;63.89;12.17;0.02;0
