5;47.01;243.70;0.09;0
10;56.73;46.80;0.04;0
15;68.59;102.55;0.04;17
20;55.97;29.64;0.04;0
25;59.41;34.57;0.05;0
30;57.28;24.74;0.06;2
35;63.13;8.81;0.03;0
40;67.94;22.18;0.03;0
