5;214.94;0.11;3.60
10;175.93;0.08;2.70
15;111.80;0.05;4.80
20;78.45;0.05;4.75
25;62.33;0.05;1.00
30;48.61;0.05;3.23
35;39.43;0.04;0.77
40;35.37;0.05;0.75
