5;264.21;0.02;1.20
10;264.21;0.50;399.70
15;264.21;0.52;538.07
20;264.21;0.34;586.05
25;264.21;0.42;617.16
30;264.21;0.37;635.97
35;264.21;0.27;647.00
40;264.21;0.31;660.92
