5;264.21;0.03;1.20
10;264.21;0.50;404.40
15;264.21;0.53;546.80
20;264.21;0.49;589.20
25;264.21;0.34;624.32
30;264.21;0.28;630.40
35;264.21;0.45;652.80
40;264.21;0.42;665.05
