5;50.29;264.21;0.05;0
10;58.52;264.21;0.52;499
15;58.14;264.21;0.57;624
20;66.53;264.21;0.79;686
25;65.05;264.21;0.75;684
30;57.63;264.21;0.00;726
35;59.67;264.21;0.65;673
40;63.89;264.21;0.00;726
