5;15.81;220.76;0.11;0
10;20.81;198.04;0.05;3
15;6.32;39.38;0.02;0
20;5.39;13.77;0.04;0
25;3.16;32.90;0.03;0
30;5.39;70.88;0.03;0
35;5.00;168.06;0.08;0
40;6.71;21.40;0.02;0
