5;13.04;264.21;0.02;3
10;21.21;264.21;0.48;267
15;6.71;264.21;0.49;367
20;12.73;264.21;0.49;414
25;11.70;264.21;0.48;399
30;13.15;264.21;0.50;487
35;11.40;264.21;0.48;402
40;5.66;264.21;0.49;483
