5;264.21;0.03;1.80
10;264.21;0.50;415.50
15;264.21;0.48;535.53
20;264.21;0.51;589.15
25;264.21;0.42;619.68
30;264.21;0.44;640.73
35;264.21;0.45;656.63
40;264.21;0.41;665.05
