5;48.55;228.47;0.11;69
10;64.35;194.43;0.08;59
15;51.62;47.57;0.03;0
20;54.82;101.43;0.07;14
25;62.63;76.56;0.12;1
30;64.44;31.01;0.03;0
35;66.60;19.65;0.02;0
40;67.21;58.75;0.10;10
