5;218.69;0.12;18.60
10;186.20;0.06;8.80
15;112.11;0.06;3.73
20;74.19;0.07;3.95
25;60.01;0.06;0.84
30;50.59;0.07;2.63
35;37.88;0.05;0.60
40;33.18;0.06;0.35
