5;264.21;0.02;0.40
10;264.21;0.50;411.10
15;264.21;0.49;547.67
20;264.21;0.57;595.55
25;264.21;0.40;615.40
30;264.21;0.36;642.43
35;264.21;0.45;657.46
40;264.21;0.23;655.55
