5;264.21;0.02;0.60
10;264.21;0.50;422.40
15;264.21;0.41;525.67
20;264.21;0.57;594.65
25;264.21;0.40;621.92
30;264.21;0.64;645.23
35;264.21;0.42;652.46
40;264.21;0.47;664.05
