5;264.21;0.02;1.00
10;264.21;0.50;424.20
15;264.21;0.45;540.87
20;264.21;0.56;594.25
25;264.21;0.56;624.16
30;264.21;0.54;641.57
35;264.21;0.48;655.57
40;264.21;0.44;664.90
