5;264.21;0.05;7.60
10;264.21;0.50;421.20
15;264.21;0.52;541.87
20;264.21;0.56;599.60
25;264.21;0.42;618.64
30;264.21;0.42;636.57
35;264.21;0.34;658.34
40;264.21;0.32;661.90
