5;26.08;219.32;0.07;23
10;3.16;217.12;0.07;5
15;15.23;211.08;0.13;0
20;11.31;171.81;0.12;0
25;9.85;24.42;0.02;0
30;9.43;19.37;0.03;0
35;11.66;35.03;0.02;0
40;5.10;9.89;0.02;0
