5;264.21;0.03;0.80
10;264.21;0.50;424.60
15;264.21;0.53;560.40
20;264.21;0.37;589.20
25;264.21;0.48;629.48
30;264.21;0.43;644.47
35;264.21;0.54;655.09
40;264.21;0.32;659.85
