5;57.98;241.02;0.10;45
10;62.29;83.11;0.08;7
15;53.26;114.57;0.03;9
20;62.94;79.95;0.05;6
25;54.92;66.22;0.03;0
30;60.31;7.34;0.03;0
35;61.40;38.47;0.14;6
40;61.52;44.07;0.11;5
