5;20.02;220.80;0.12;0
10;13.42;189.73;0.12;0
15;21.84;41.43;0.01;0
20;14.14;118.29;0.10;0
25;13.89;47.25;0.03;0
30;13.34;181.37;0.16;0
35;3.16;24.41;0.02;0
40;4.12;78.06;0.08;7
