5;24.33;264.21;0.01;0
10;5.00;264.21;0.47;187
15;20.22;264.21;0.49;383
20;6.71;264.21;0.48;364
25;7.81;264.21;0.00;726
30;5.83;264.21;0.49;362
35;3.16;264.21;0.50;503
40;6.08;264.21;0.47;471
