5;48.05;264.21;0.05;0
10;65.80;264.21;0.52;496
15;61.40;264.21;0.60;654
20;60.96;264.21;0.58;641
25;61.52;264.21;0.65;683
30;67.27;264.21;0.00;726
35;60.21;264.21;0.65;690
40;70.01;264.21;0.00;726
