5;208.66;0.09;11.20
10;166.18;0.04;15.60
15;97.75;0.07;6.20
20;65.98;0.08;3.50
25;56.71;0.05;3.60
30;46.23;0.07;1.73
35;35.23;0.06;0.20
40;31.66;0.05;0.45
