5;214.65;0.12;44.40
10;172.49;0.09;6.30
15;106.01;0.08;2.80
20;74.38;0.05;3.85
25;51.76;0.06;1.64
30;43.36;0.06;2.03
35;39.51;0.06;1.14
40;33.03;0.05;0.25
