5;264.21;0.05;5.00
10;264.21;0.50;421.40
15;264.21;0.53;547.47
20;264.21;0.50;589.25
25;264.21;0.45;628.48
30;264.21;0.42;635.23
35;264.21;0.36;654.31
40;264.21;0.27;661.38
