5;223.40;0.12;30.00
10;179.13;0.08;9.10
15;114.33;0.05;5.67
20;82.50;0.07;3.55
25;55.41;0.06;2.40
30;46.06;0.06;1.33
35;42.42;0.05;0.57
40;32.43;0.05;0.55
