5;264.21;0.03;1.20
10;264.21;0.51;449.90
15;264.21;0.45;539.53
20;264.21;0.43;597.55
25;264.21;0.51;622.24
30;264.21;0.58;642.93
35;264.21;0.51;652.83
40;264.21;0.29;662.58
