5;57.38;228.66;0.11;67
10;54.45;106.89;0.05;31
15;66.47;84.17;0.03;18
20;60.00;39.62;0.05;5
25;58.01;22.35;0.03;0
30;63.03;12.60;0.05;0
35;65.07;19.95;0.06;1
40;69.31;17.22;0.04;0
