5;39.12;264.21;0.02;0
10;64.38;264.21;0.52;530
15;66.48;264.21;0.59;641
20;58.82;264.21;0.61;684
25;60.22;264.21;0.64;685
30;62.63;264.21;0.95;692
35;61.22;264.21;0.52;644
40;64.35;264.21;0.75;695
