5;264.21;0.05;3.00
10;264.21;0.50;429.20
15;264.21;0.49;528.27
20;264.21;0.52;598.85
25;264.21;0.45;626.52
30;264.21;0.55;643.97
35;264.21;0.29;649.23
40;264.21;0.49;667.83
