5;217.11;0.10;35.40
10;172.76;0.06;11.00
15;131.09;0.03;6.73
20;77.55;0.06;1.25
25;60.94;0.06;0.80
30;50.89;0.04;0.43
35;40.35;0.07;0.80
40;30.06;0.06;0.50
